FileNum, PSNR, SSIM 
0138, 15.7699709739869, 0.8143756651107629 
0139, 20.013422413944177, 0.8517681939728882 
0140, 20.28248241599251, 0.8053059519561186 
0141, 14.769608091121311, 0.8014824419522738 
0142, 21.216726671064162, 0.8844188783810599 
0143, 19.575362329265666, 0.8544115337422172 
0144, 18.144612812519124, 0.7725152688697684 
0145, 15.60696940630756, 0.5543997761758107 
0146, 13.276734050654637, 0.6232205252753171 
0147, 11.345081973361054, 0.60939348772756 
0148, 8.672898890400184, 0.4914084613462843 
0149, 22.822753540521585, 0.8444594318901961 
0150, 20.725471709739402, 0.7761874595809034 
0151, 17.91091238284348, 0.5606487861042821 
0152, 10.728900254671212, 0.4177861830423941 
0153, 18.425008471420178, 0.532684881957123 
0154, 14.734943247286019, 0.4813417747030541 
0155, 18.35967490561499, 0.8066469171620977 
0156, 18.559154564202302, 0.6963008567358203 
0157, 18.24823554984571, 0.725343051797514 
0158, 16.238454364042823, 0.7829505726594469 
0159, 11.729158570379465, 0.6213151646336709 
0160, 17.66575176057897, 0.7414892759703385 
0161, 12.05894367916384, 0.7095185392682732 
0162, 11.656680760778908, 0.643416750036989 
0163, 21.28856579276817, 0.8037410808106836 
0164, 21.297257524506538, 0.8231965226004387 
0165, 22.386261259491032, 0.897553065607518 
0166, 15.30904756255021, 0.5713471141171076 
0167, 20.46258255404018, 0.8380680741290956 
0168, 16.7847108458172, 0.7152753110334681 
0169, 20.017205341148298, 0.9149346624598866 
0170, 17.193250479131173, 0.8361535637641722 
0171, 17.415389346470278, 0.8226547095664118 
0172, 16.834678718971162, 0.78912232793641 
0173, 16.747012000862846, 0.7972792493403231 
0174, 18.34521358720489, 0.7827679990902379 
0175, 21.456389468526538, 0.8686260702080303 
0176, 13.955402881073997, 0.57581768480131 
0177, 17.0119460360475, 0.722224899174344 
0178, 19.51795254550187, 0.7526020659274059 
0179, 20.085839974543596, 0.869399722769213 
0180, 17.53038031711716, 0.7682640485414801 
0181, 17.487240688673747, 0.7735957436434102 
0182, 18.69144134035829, 0.8554427314623084 
0183, 14.847349692835055, 0.7681895088485993 
0184, 17.593876949791614, 0.7866051791526466 
0185, 19.26667365640745, 0.8088174089594117 
0186, 18.693706855115984, 0.7556600773477546 
0187, 17.71299339716562, 0.5783166812766979 
0188, 22.087659428506235, 0.8030610161139627 
0189, 20.539518505126466, 0.8504525111200572 
0190, 18.727555383497197, 0.6900324154156765 
0191, 20.06195097848974, 0.6681971309355932 
0192, 13.046456426973576, 0.5524626202395974 
0193, 21.230370218073055, 0.8922950266342641 
0194, 23.09511396620721, 0.9110852760122339 
0195, 15.975492534969693, 0.8005846208856245 
0196, 9.823985248857364, 0.6396607866604568 
0197, 16.197118738537032, 0.6641004033185467 
0198, 19.399911083810267, 0.8457958819863203 
0199, 19.758643393448203, 0.7502578780510526 
0200, 19.5593685241074, 0.8335440681617596 
0201, 16.718743980197907, 0.7078344732745459 
0202, 19.564468461604122, 0.8184091345361945 
0203, 12.489392155421253, 0.7279795807347701 
0204, 13.850782097950178, 0.7807595433766173 
0205, 16.003931102849386, 0.8156581744076846 
0206, 20.094212509705244, 0.8549832654207794 
0207, 11.963557456478851, 0.5616319761248981 
0208, 13.56559622422051, 0.6270592495372519 
0209, 18.981296603060194, 0.6952385007331531 
0210, 18.711319481625367, 0.7785749599050998 
0211, 16.739894060029716, 0.7510911410587982 
0212, 17.058040108646733, 0.7854392578530959 
0213, 17.161878147095486, 0.7749348084172952 
0214, 13.363265479538853, 0.655448415933905 
0215, 9.848909691285154, 0.46185489631802473 
0216, 16.928901071910047, 0.7925829972775321 
0217, 14.854327848654476, 0.7650876610365595 
0218, 17.892351532276265, 0.7834151654978937 
0219, 15.112687037023809, 0.7899725987199734 
0220, 18.075031174491034, 0.8870675580826516 
0221, 15.365505197841324, 0.8280680059825399 
0222, 15.073037531404891, 0.7587204900964032 
0223, 13.970618882855742, 0.7582181243676883 
0224, 13.090865364571174, 0.7262468753146291 
0225, 17.64242569781391, 0.8158694787504942 
0226, 19.402754716917357, 0.8797980128737929 
0227, 13.74651749756902, 0.7940318401981247 
0228, 16.304667175777247, 0.8139949730417166 
0229, 16.152397478435322, 0.8229890570705313 
0230, 16.060749546628898, 0.7900172915146585 
0231, 19.31241263966378, 0.8676924668225139 
0232, 14.93126034603765, 0.8004537405038517 
0233, 15.942568386171912, 0.7971930438632467 
0234, 13.958813410123698, 0.7535825670166769 
0235, 16.726721709758287, 0.8230113303444474 
0236, 18.95047158878442, 0.8625511483341909 
0237, 18.489997873273644, 0.8695376555695061 
0238, 15.703102529179162, 0.8344935655905884 
0239, 18.83500895974781, 0.8533441579269295 
0240, 18.00938984873798, 0.8231353572883822 
0241, 19.88909919995741, 0.874909563296658 
0242, 21.231099394374937, 0.8982108407972599 
0243, 21.2131937672427, 0.8657083242225116 
0244, 15.773290317316746, 0.7509383003004628 
0245, 17.405792652412416, 0.8117733772146402 
0246, 16.787657825726466, 0.8211470035132437 
0247, 18.17802402156743, 0.8246246672402383 
0248, 17.542390619679608, 0.7956875502161456 
0249, 15.940634236400637, 0.7727480030446293 
0250, 18.674225872730467, 0.8541663309364725 
0251, 18.676381560412544, 0.822572623012006 
0252, 17.64636652657757, 0.8258938228509632 
0253, 18.73347498285659, 0.8246728801563455 
0254, 15.654358124546103, 0.7271483350566434 
0255, 12.589507136244013, 0.6932897837920718 
0256, 14.599834298957955, 0.681306621925903 
0257, 17.91806162805906, 0.8389696042495989 
0258, 15.912349776830098, 0.6605882971298594 
0259, 16.193510174288843, 0.7487043356835578 
0260, 18.852297076588485, 0.838677910007796 
0261, 19.405637037578664, 0.8316211482194582 
0262, 14.655508098125162, 0.7356617134360081 
0263, 16.806721913901978, 0.6975320932188368 
0264, 16.000732532907985, 0.7912472390013813 
0265, 16.543436138969646, 0.8055837273207717 
0266, 16.736617422942906, 0.8654940282157814 
0267, 17.336606685894186, 0.7821358596043954 
0268, 19.33735042463285, 0.7876156076905337 
0269, 18.79986361834349, 0.7794027782910966 
0270, 15.28284275854469, 0.8225466413886026 
0271, 18.31429179086525, 0.8335302234360779 
0272, 13.560441997014728, 0.7625354885539531 
0273, 13.229319494841103, 0.7507235240348034 
0274, 15.259966660934019, 0.8035883305061411 
0275, 15.637123057292433, 0.7815734318284666 
0276, 17.764964200852432, 0.8260428455235083 
0277, 14.126073691202654, 0.7614269394659546 
0278, 18.063838800179486, 0.8136574627936328 
0279, 15.09445604025763, 0.6369180148265166 
0280, 16.008311491377473, 0.6637767070535746 
0281, 13.941500939871068, 0.7113610298938141 
0282, 19.475486811057117, 0.7015361712710155 
0283, 17.62562846289398, 0.854471815172058 
0284, 17.20421952685428, 0.8577164603601496 
0285, 15.25584091850829, 0.7902275675695632 
0286, 19.334916344041975, 0.865714326985811 
0287, 16.715501418024402, 0.8043948016022872 
0288, 18.42836363706333, 0.8400607187051973 
0289, 16.69417989509678, 0.8117705081358894 
0290, 16.254110944137572, 0.8244245638052062 
0291, 17.13275585817823, 0.8348703480057407 
0292, 17.991302366107842, 0.8118425852503716 
0293, 19.66723931991234, 0.8719712236864097 
0294, 17.763210218475148, 0.8961762494459435 
0295, 17.492285628227435, 0.8428721693506797 
0296, 17.860364321934266, 0.8183489969576229 
0297, 16.079901577248013, 0.8606590375273738 
0298, 17.368259192541554, 0.8397319577210559 
0299, 19.5315132487052, 0.882809255412956 
0300, 18.884482459783186, 0.8643711238411033 
0301, 15.253433029223302, 0.7910251710815878 
0302, 18.15506841693997, 0.8404230362351363 
0303, 18.907643454127086, 0.8467186752918555 
0304, 18.74183674418586, 0.8749955683738126 
0305, 18.457395313107078, 0.8457261884384257 
0306, 19.003939515215528, 0.8497816963847633 
0307, 18.92914100506684, 0.8569006293177032 
0308, 17.26608846629699, 0.8206353609282862 
0309, 15.774910967082542, 0.7988172651932942 
0310, 18.16892768319533, 0.899764374940418 
0311, 16.173664718595603, 0.8351515692822877 
0312, 13.73689333358292, 0.7958398882658698 
0313, 17.030737694460644, 0.8499998716702984 
0314, 14.996678595361567, 0.8320627756889144 
0315, 16.9381121481948, 0.8457675872717512 
0316, 14.63114224206086, 0.7945833326006891 
0317, 12.080886762477146, 0.7685900329096754 
0318, 15.034156498726794, 0.829411758519611 
0319, 17.253877806055236, 0.858686611530178 
0320, 17.469149590608907, 0.8182315505712827 
0321, 14.183066457523811, 0.8443456252747407 
0322, 19.859088654810154, 0.8839659465379618 
0323, 19.69275765734069, 0.8843233599171935 
0324, 15.480835740914763, 0.8194461575948259 
0325, 20.095967005943045, 0.8857667882807426 
0326, 20.46594783820817, 0.8789733617370749 
0327, 19.503543142667105, 0.8739679893364297 
0328, 18.331972252424194, 0.842312280340075 
0329, 16.072665339617703, 0.8208449195080864 
0330, 15.635246389291185, 0.786431986454866 
0331, 18.201807802371118, 0.8617117554344068 
0332, 16.978504725732158, 0.7289655834760315 
0333, 19.951234532413334, 0.8546821020898268 
0334, 20.501281431792478, 0.8653444487908732 
0335, 18.44897287432073, 0.8182883036803624 
0336, 18.440313057468874, 0.8338328738681892 
0337, 20.65941305874787, 0.8792631450048235 
0338, 16.331218470349476, 0.7945152629532629 
0339, 19.62658133412287, 0.8111840124866493 
0340, 18.672532846998756, 0.8585607047667004 
0341, 19.865195049826255, 0.891039214214462 
0342, 19.88259288774729, 0.8806403142546945 
0343, 16.73918085971649, 0.8372800202222866 
0344, 19.452414211397027, 0.8591882670858874 
0345, 16.239283774393158, 0.8121502290595964 
0346, 14.71734358733569, 0.7828795953315062 
0347, 17.188351248994913, 0.84339254627967 
0348, 19.05085033633045, 0.8918851295937685 
0349, 21.557819431227088, 0.8660519695411026 
0350, 16.708252181894558, 0.8159642038381589 
0351, 14.582811506490692, 0.8073713972896356 
0352, 18.60111366891919, 0.7873375182849242 
0353, 17.157381628756497, 0.7558691000483662 
0354, 16.997510661903608, 0.7644599273460139 
0355, 15.39532034422648, 0.6671334252839815 
0356, 18.754503071392833, 0.78795192767909 
0357, 15.16925747096781, 0.6901335704335944 
0358, 17.11452933710826, 0.5879354593216566 
0359, 13.956293764050525, 0.5755733533391365 
0360, 10.876328376592161, 0.5089163964210405 
0361, 16.506761302173164, 0.5083718987044747 
0362, 9.97936150494403, 0.2726953669994207 
0363, 13.474527715498649, 0.5062683772319007 
0364, 11.731339750824613, 0.6321252899791157 
0365, 12.999003610925325, 0.6036354811140328 
0366, 8.561067711201192, 0.48873957765136194 
0367, 15.48650476575023, 0.7311668867955256 
0368, 17.57996715170493, 0.6869055405398514 
0369, 15.873418032168383, 0.5515745130324027 
0370, 14.323828034464817, 0.6294041835431604 
0371, 13.892592093982227, 0.7270816512278638 
0372, 14.901330696270366, 0.7673884348303606 
0373, 15.109070440251342, 0.7258792812780065 
0374, 16.181997046885076, 0.7975702721116531 
0375, 13.607236981380257, 0.6162539065569086 
0376, 20.780626538644086, 0.8936009843402912 
0377, 18.318593766775695, 0.8578553718954173 
0378, 20.29874206084985, 0.8651064049394336 
0379, 10.994418289000286, 0.4128494618298859 
0380, 12.175055674581897, 0.3948909539900074 
0381, 12.054166199136967, 0.46208292756139 
0382, 8.951557932390127, 0.33971455149062907 
0383, 9.214401139193235, 0.3189799475718659 
0384, 7.007506348096875, 0.21672999713422325 
0385, 7.911257488357579, 0.18549551448299928 
0386, 18.434645573766414, 0.8181410640069785 
0387, 17.79318820706129, 0.7834420708593951 
0388, 13.646900014824544, 0.5714149511546381 
0389, 17.353862969889175, 0.7938837834763065 
0390, 19.27185967074754, 0.7252009721250753 
0391, 13.796682558108813, 0.6042482208845722 
0392, 13.5030084017592, 0.5499264465600446 
0393, 13.940321391637509, 0.6139638359867835 
0394, 14.522226929943843, 0.664551464102118 
0395, 16.235077974378452, 0.7885374931432129 
0396, 17.146253931208438, 0.8069958480787003 
0397, 11.461566693239932, 0.680042103467477 
0398, 19.448122262983652, 0.8423172167878917 
0399, 15.579896524237364, 0.8160271684618595 
0400, 17.36160905098526, 0.812706804378478 
0401, 15.70344280228329, 0.7960333085301464 
0402, 19.61245113402496, 0.824311310451825 
0403, 21.568644721612948, 0.8616919307728673 
0404, 18.412878011815167, 0.8316004650409514 
0405, 22.06796008406013, 0.8247691056560217 
0406, 17.766286713116134, 0.7769919963284236 
0407, 20.515288007036418, 0.8359647054489812 
0408, 18.332819204855582, 0.8426194002890014 
0409, 19.847223511793555, 0.8389800475366617 
0410, 14.197934618488494, 0.7912363607102253 
0411, 19.178421848866215, 0.8702697183780469 
0412, 22.66842876216917, 0.9171458910991297 
0413, 19.078586536396354, 0.8592680246825425 
0414, 22.462901756149805, 0.9014723232482823 
0415, 15.956891228722883, 0.8602741828588373 
0416, 18.600019240219943, 0.8238550551624256 
0417, 16.5936060589306, 0.7660685728974697 
0418, 17.93605890701963, 0.7940337490489506 
0419, 18.44951663440988, 0.8321991080015052 
0420, 19.44460705708044, 0.829151223423592 
0421, 20.168287757071415, 0.8570602566639883 
0422, 18.050404571365753, 0.8275826456251609 
0423, 16.783846447539435, 0.7683707870403009 
0424, 16.7639430285441, 0.8217365837865578 
0425, 17.390754336720235, 0.7723460583618312 
0426, 19.585177196171035, 0.7682572101698429 
0427, 17.15001446029584, 0.7840526126269496 
0428, 16.92058765229031, 0.7981190795866828 
0429, 21.507619695390922, 0.8612331351132504 
0430, 19.708499189766062, 0.8380683502055079 
0431, 16.612252492834372, 0.8285337225240331 
0432, 23.039188186258958, 0.8913514049295049 
0433, 22.24606658898642, 0.8761105347318238 
0434, 15.837723540463903, 0.7417570763822607 
0435, 14.794350653065564, 0.6966550652054515 
0436, 18.377820019418625, 0.7768689349531467 
0437, 18.04672918214206, 0.713869188100389 
0438, 12.243865835971903, 0.5013763593213103 
0439, 12.217227218226707, 0.6006844833823592 
0440, 16.072961652661803, 0.6514106804730252 
0441, 22.54308089781619, 0.8992906605207297 
0442, 20.157327314746688, 0.8984020452735072 
0443, 20.593457104985564, 0.8333194374167904 
0444, 23.34176388820973, 0.8969017169554147 
0445, 21.962811114819022, 0.8785680934450643 
0446, 16.60180439813513, 0.8222157137691664 
0447, 13.745217306378692, 0.8037124420866467 
0448, 16.625228254239005, 0.828219717698925 
0449, 20.617230112021787, 0.8790605271516793 
0450, 23.352234176352333, 0.9189114823425895 
0451, 17.039498187619685, 0.8066422323586705 
0452, 15.7767426514927, 0.8319937154081911 
0453, 17.617789070628646, 0.8365426937893119 
0454, 20.038180776891284, 0.8618031644122611 
0455, 19.332001802501004, 0.867153205839513 
0456, 20.251006104945077, 0.8770586798549501 
0457, 21.592171650003117, 0.947279453467199 
0458, 16.029357448386396, 0.8670385615570786 
0459, 17.60510540139762, 0.83599652055852 
0460, 22.53387093555016, 0.9067535048005584 
0461, 20.969644355637982, 0.8989663652894638 
0462, 21.76105837768173, 0.8962372094813569 
0463, 19.834897959657496, 0.8844305894883595 
0464, 18.953918126390214, 0.8527876450875777 
0465, 21.42251282653738, 0.8885313852853427 
0466, 20.27193185243052, 0.8819761733846866 
0467, 21.477573098892986, 0.8896676188780778 
0468, 16.5169416652205, 0.7160413974998278 
0469, 14.436298692933743, 0.703318410331482 
0470, 15.471657227075555, 0.7652825193939704 
0471, 19.50181345109552, 0.754648516821887 
0472, 17.03326639654335, 0.7305440236045883 
0473, 11.976184935858738, 0.645393532552649 
0474, 11.31718974457457, 0.6022149550263113 
0475, 11.833863040648627, 0.6453482473009088 
0476, 12.939722750741755, 0.6555026916010104 
0477, 15.266746893394012, 0.7743159771275202 
0478, 17.58107967241411, 0.8162741751577675 
0479, 20.87864598190944, 0.8394876001468704 
0480, 20.632861176549003, 0.9016596022979821 
0481, 17.718742684629397, 0.6459962762715271 
0482, 11.039103143962885, 0.44397145543689315 
0483, 13.596187583991743, 0.48897630675050613 
0484, 9.14419548314581, 0.3411317643073642 
0485, 8.706139835023222, 0.2619215823035895 
0486, 21.31654587695825, 0.862792936759345 
0487, 21.223026519244943, 0.8672708058757429 
0488, 19.66525185226636, 0.8252239446099839 
0489, 15.875011718883396, 0.7529748211044435 
0490, 16.13493947591698, 0.8389638544438375 
0491, 14.363320288384537, 0.740644016443592 
0492, 20.439400566780023, 0.8602406905687882 
0493, 19.046680275187747, 0.8504206065322141 
0494, 13.958955185869929, 0.700338118035417 
0495, 15.93468131909707, 0.7571379255360734 
0496, 18.319612756924776, 0.7848581839233426 
0497, 19.731976370555806, 0.8455781892124744 
0498, 19.732131653272596, 0.8235043700283446 
0499, 19.738720568600144, 0.8395527732811204 
0500, 21.945562838138642, 0.8827341476100022 
0501, 20.479136077181053, 0.8230362113105499 
0502, 16.493251230952428, 0.7022745369070593 
0503, 19.897970575669284, 0.8807594340953079 
0504, 20.902240035785333, 0.8317572572931408 
0505, 19.196944582507903, 0.8514447674398676 
0506, 21.297630549779907, 0.9061374745783347 
0507, 17.048598182784986, 0.8151460099254438 
0508, 16.151550324759278, 0.7860746976958687 
0509, 18.271618150758528, 0.8489317564129176 
0510, 18.95728718805932, 0.8402759322797827 
0511, 17.85125283914409, 0.8627994446453294 
0512, 15.909059581753143, 0.8742029141139319 
0513, 14.389665677234413, 0.6560868223161002 
0514, 16.881881983059895, 0.739907535903053 
0515, 18.22051276772651, 0.6928627632799861 
0516, 11.858229427043774, 0.5378217233634546 
0517, 17.956692454758006, 0.8479964647468519 
0518, 13.98929587797587, 0.6669213083027322 
0519, 8.55234236858341, 0.37488085339804184 
0520, 12.659529447253398, 0.4923806795124663 
0521, 7.812689671593603, 0.4257270995796911 
0522, 16.15454849279245, 0.7713760351922702 
0523, 17.120396737952717, 0.7410729290350249 
0524, 19.03164997758454, 0.8067913737079123 
0525, 19.188048611008174, 0.8483678842087263 
0526, 19.227600465383127, 0.7523837584616765 
0527, 18.422047191979015, 0.7050757368812147 
0528, 16.90888229722703, 0.6900575731761345 
0529, 14.12902775157501, 0.6010967730478757 
0530, 15.287272817940622, 0.7039284707217531 
0531, 19.796438742183426, 0.8574960215540189 
0532, 18.930036424409053, 0.772444984164066 
0533, 16.18097976857914, 0.5958758073871057 
0534, 12.509290529656665, 0.5820209887201787 
0535, 9.491607740731686, 0.5140929504152358 
0536, 16.77835265743443, 0.7307611584057986 
0537, 16.646174751269747, 0.7359206600706552 
0538, 12.404191144821159, 0.590517598735358 
0539, 17.569987323161833, 0.6897123050358483 
0540, 18.48649431614128, 0.8198521036600662 
0541, 23.42686472374609, 0.909399787129043 
0542, 14.288107594591448, 0.5846438359228374 
0543, 14.045237840903877, 0.6772468107667592 
0544, 10.577661169776274, 0.6003202006550735 
0545, 14.522050691821967, 0.7333698675528186 
0546, 14.7950432193256, 0.7814620989837743 
0547, 15.015347133760555, 0.7367725109695759 
0548, 18.290209231921516, 0.7488923850225783 
0549, 13.40164223686103, 0.6938324499905463 
0550, 15.265312159298414, 0.7004043634689289 
0551, 16.792776946970104, 0.6949837933688471 
0552, 16.01037206951192, 0.7154043654943821 
0553, 17.09937285263174, 0.7563713360820081 
0554, 14.927337461663587, 0.6451000097649003 
0555, 15.661055234771485, 0.7129230490378559 
0556, 14.303043150965387, 0.5428764876516956 
0557, 18.520291156254117, 0.6191147533070789 
0558, 10.72525016979823, 0.6531413552066091 
0559, 8.809871114205238, 0.558604394779897 
0560, 18.95636083490427, 0.8511729164880077 
0561, 19.37973477981528, 0.8263589305700462 
0562, 23.770925867156368, 0.8846071539194028 
0563, 16.96890708890972, 0.8503922938040297 
0564, 15.061445808909156, 0.7784218835880651 
0565, 18.667227605766033, 0.8152514748127113 
0566, 18.53454380096962, 0.8596556693265698 
0567, 15.775642109727393, 0.7589529207693904 
0568, 18.64540516721265, 0.8326936290689235 
0569, 19.74456620846704, 0.849532846821582 
0570, 21.3330307076008, 0.8700075882704854 
0571, 12.640678245300688, 0.7227058628644952 
0572, 15.673526574346255, 0.8057978729122901 
0573, 16.275420259189445, 0.8183267220966074 
0574, 20.282043008470275, 0.8832083235660079 
0575, 17.34682852554029, 0.7467791948150854 
0576, 18.596936258730892, 0.7960793913047525 
0577, 18.079498295076252, 0.8525773132857166 
0578, 17.017628700674628, 0.7895836511172615 
0579, 14.774075772466997, 0.6693219690359479 
0580, 14.45532199734243, 0.6807047752580345 
0581, 18.205833037831873, 0.8065568648367636 
0582, 15.506502734359204, 0.7769299991287664 
0583, 16.63802652697714, 0.7360035145436674 
0584, 13.7451888207156, 0.5785507632296868 
0585, 17.51826255781651, 0.828904073894392 
0586, 19.087924372742325, 0.7912156331984054 
0587, 21.509977252465685, 0.8906795738816781 
0588, 19.109828360569843, 0.8396704858278908 
0589, 19.744498465163648, 0.8190703107788028 
0590, 19.32840619293714, 0.8408339315869746 
0591, 18.582152895644835, 0.8282374869515299 
0592, 16.670627371096703, 0.776176991747931 
0593, 17.31603129918308, 0.7964967875680045 
0594, 13.359241533521317, 0.4172344910182418 
0595, 10.727550923610309, 0.5177552909496248 
0596, 18.327839727611085, 0.7071209640284185 
0597, 16.413588665645456, 0.7483684032626675 
0598, 18.725368198457744, 0.7626724207403724 
0599, 16.357400631674935, 0.761612871536922 
0600, 15.928318684103948, 0.7542885886742178 
0601, 16.84866457157197, 0.7521193397614813 
0602, 9.587593603483167, 0.3479318063786117 
0603, 12.845661190839252, 0.5471244883122429 
0604, 9.207316975367535, 0.38311706945358665 
0605, 15.348317929905864, 0.6952658268309405 
0606, 10.116482032693932, 0.5500478815580557 
0607, 19.535047617297224, 0.840739801692599 
0608, 18.335298906897858, 0.789702043313886 
